,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697591709.2727027,13.030569076538086,18.0,0.2794871926307678,0.35805743932724,1697591709.2727027,1697591740.0464919,390.0,109.0
1697591740.5483322,13.97707748413086,18.0,0.10179640352725983,0.27358782291412354,1697591740.5483322,1697591789.5571475,668.0,68.0
1697591862.7085235,12.025264739990234,5.0,0.029126213863492012,0.492664635181427,1697591862.7085235,1697591904.6202843,206.0,6.0
1697591905.5212379,11.404443740844727,5.0,0.05882352963089943,0.4583492577075958,1697591905.5212379,1697591934.457327,238.0,14.0
1697591935.1630425,10.759295463562012,5.0,0.06198346987366676,0.4545454680919647,1697591935.1630425,1697591964.6259394,242.0,15.0
1697591965.8869715,10.299448013305664,5.0,0.06355932354927063,0.46028730273246765,1697591965.8869715,1697591995.9856722,236.0,15.0
1697592022.51106,17.890064239501953,8.0,0.10429447889328003,0.5,1697592022.51106,1697592044.7021492,163.0,17.0
1697592045.6127253,17.637174606323242,8.0,0.08875739574432373,0.5,1697592045.6127253,1697592069.3126662,169.0,15.0
1697592069.5598,15.553628921508789,8.0,0.08280254900455475,0.5,1697592069.5598,1697592093.5413415,157.0,13.0
1697592094.1843417,14.8241548538208,8.0,0.06213017925620079,0.38461539149284363,1697592094.1843417,1697592118.4015734,338.0,21.0
1697592119.2703648,13.922247886657715,8.0,0.06318681687116623,0.3706246614456177,1697592119.2703648,1697592159.2782729,364.0,23.0
1697592203.121454,12.705583572387695,1.0,0.05714285746216774,0.5,1697592203.121454,1697592213.195765,70.0,4.0
1697592213.5738266,12.927034378051758,1.0,0.05882352963089943,0.5,1697592213.5738266,1697592229.1226368,85.0,5.0
1697592229.5248356,12.11397647857666,1.0,0.06976744532585144,0.5,1697592229.5248356,1697592244.8790007,86.0,6.0
1697592245.1177588,11.479256629943848,1.0,0.07058823853731155,0.5,1697592245.1177588,1697592261.0595577,85.0,6.0
1697592261.4795926,16.42239761352539,1.0,0.06976744532585144,0.5,1697592261.4795926,1697592277.5551994,86.0,6.0
1697592278.4772205,17.983318328857422,1.0,0.07228915393352509,0.5,1697592278.4772205,1697592295.8266323,83.0,6.0
1697592296.3689919,16.27462387084961,1.0,0.06896551698446274,0.5,1697592296.3689919,1697592313.082128,87.0,6.0
1697592313.5427494,15.677898406982422,1.0,0.0731707289814949,0.5,1697592313.5427494,1697592330.5730937,82.0,6.0
1697592330.8156438,15.251069068908691,1.0,0.06976744532585144,0.5,1697592330.8156438,1697592348.4537513,86.0,6.0
1697592348.744469,13.956225395202637,1.0,0.06976744532585144,0.5,1697592348.744469,1697592364.221433,86.0,6.0
1697592364.653519,14.000495910644531,1.0,0.06410256773233414,0.5,1697592364.653519,1697592377.7244844,78.0,5.0
1697592378.1165276,15.111701965332031,1.0,0.06896551698446274,0.5,1697592378.1165276,1697592394.4614766,87.0,6.0
1697592394.7735245,13.000981330871582,1.0,0.0595238097012043,0.5,1697592394.7735245,1697592412.8490832,84.0,5.0
1697592413.1257756,13.785666465759277,1.0,0.07228915393352509,0.5,1697592413.1257756,1697592428.8667634,83.0,6.0
1697592429.2450664,14.961081504821777,1.0,0.07228915393352509,0.5,1697592429.2450664,1697592444.8856473,83.0,6.0
1697592445.279597,13.839193344116211,1.0,0.05747126415371895,0.5,1697592445.279597,1697592462.3326147,87.0,5.0
1697592462.7703547,15.689604759216309,1.0,0.0595238097012043,0.5,1697592462.7703547,1697592480.489093,84.0,5.0
1697592480.8512473,18.253767013549805,1.0,0.07058823853731155,0.5,1697592480.8512473,1697592497.1218622,85.0,6.0
1697592497.3585808,15.11368465423584,1.0,0.05882352963089943,0.5,1697592497.3585808,1697592515.15702,85.0,5.0
